,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
509,510,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
510,511,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
511,512,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
512,513,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
513,514,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
514,515,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
515,516,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
516,517,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
517,518,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
518,519,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
519,520,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
520,521,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
521,522,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
522,523,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
523,524,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
524,525,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
525,526,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
526,527,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
527,528,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
528,529,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
529,530,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
530,531,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
531,532,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
532,533,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
533,534,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
534,535,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
535,536,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
536,537,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
537,538,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
538,539,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
539,540,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
540,541,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
541,542,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
542,543,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
543,544,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
544,545,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
545,546,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
546,547,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
547,548,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
548,549,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
549,550,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
550,551,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
551,552,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
552,553,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
553,554,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
554,555,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
555,556,0.6733333333333333,0.6056910569105691,0.9933333333333333,tensor(0.9933),tensor(0.6467),149,97,53,1
556,557,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
557,558,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
558,559,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
559,560,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
560,561,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
561,562,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
562,563,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
563,564,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
564,565,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
565,566,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
566,567,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
567,568,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
568,569,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
569,570,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
570,571,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
571,572,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
572,573,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
573,574,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
574,575,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
575,576,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
576,577,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
577,578,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
578,579,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
579,580,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
580,581,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
581,582,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
582,583,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
583,584,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
584,585,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
585,586,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
586,587,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
587,588,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
588,589,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
589,590,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
590,591,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
591,592,0.6766666666666666,0.6081632653061224,0.9933333333333333,tensor(0.9933),tensor(0.6400),149,96,54,1
592,593,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
593,594,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
594,595,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
595,596,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
596,597,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
597,598,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
598,599,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
599,600,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
600,601,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
601,602,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
602,603,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
603,604,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
604,605,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
605,606,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
606,607,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
607,608,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
608,609,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
609,610,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
610,611,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
611,612,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
612,613,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
613,614,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
614,615,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
615,616,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
616,617,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
617,618,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
618,619,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
619,620,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
620,621,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
621,622,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
622,623,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
623,624,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
624,625,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
625,626,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
626,627,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
627,628,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
628,629,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
629,630,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
630,631,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
631,632,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
632,633,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
633,634,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
634,635,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
635,636,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
636,637,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
637,638,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
638,639,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
639,640,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
640,641,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
641,642,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
642,643,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
643,644,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
644,645,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
645,646,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
646,647,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
647,648,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
648,649,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
649,650,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
650,651,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
651,652,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
652,653,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
653,654,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
654,655,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
655,656,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
656,657,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
657,658,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
658,659,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
659,660,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
660,661,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
661,662,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
662,663,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
663,664,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
664,665,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
665,666,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
666,667,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
667,668,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
668,669,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
669,670,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
670,671,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
671,672,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
672,673,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
673,674,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
674,675,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
675,676,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
676,677,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
677,678,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
678,679,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
679,680,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
680,681,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
681,682,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
682,683,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
683,684,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
684,685,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
685,686,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
686,687,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
687,688,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
688,689,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
689,690,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
690,691,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
691,692,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
692,693,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
693,694,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
694,695,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
695,696,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
696,697,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
697,698,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
698,699,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
699,700,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
700,701,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
701,702,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
702,703,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
703,704,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
704,705,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
705,706,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
706,707,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
707,708,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
708,709,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
709,710,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
710,711,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
711,712,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
712,713,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
713,714,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
714,715,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
715,716,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
716,717,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
717,718,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
718,719,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
719,720,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
720,721,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
721,722,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
722,723,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
723,724,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
724,725,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
725,726,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
726,727,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
727,728,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
728,729,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
729,730,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
730,731,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
731,732,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
732,733,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
733,734,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
734,735,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
735,736,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
736,737,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
737,738,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
738,739,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
739,740,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
740,741,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
741,742,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
742,743,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
743,744,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
744,745,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
745,746,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
746,747,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
747,748,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
748,749,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
749,750,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
750,751,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
751,752,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
752,753,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
753,754,0.68,0.610655737704918,0.9933333333333333,tensor(0.9933),tensor(0.6333),149,95,55,1
754,755,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
755,756,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
756,757,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
757,758,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
758,759,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
759,760,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
760,761,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
761,762,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
762,763,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
763,764,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
764,765,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
765,766,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
766,767,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
767,768,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
768,769,0.6833333333333333,0.6131687242798354,0.9933333333333333,tensor(0.9933),tensor(0.6267),149,94,56,1
