,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
756,757,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
757,758,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
758,759,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
759,760,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
760,761,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
761,762,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
762,763,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
763,764,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
764,765,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
765,766,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
766,767,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
767,768,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
768,769,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
769,770,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
770,771,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
771,772,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
772,773,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
773,774,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
774,775,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
775,776,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
776,777,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
777,778,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
778,779,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
779,780,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
780,781,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
781,782,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
782,783,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
783,784,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
784,785,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
785,786,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
786,787,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
787,788,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
788,789,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
789,790,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
790,791,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
791,792,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
792,793,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
793,794,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
794,795,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
795,796,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
796,797,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
797,798,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
798,799,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
799,800,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
800,801,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
801,802,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
802,803,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
803,804,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
804,805,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
805,806,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
806,807,0.7333333333333333,0.6548672566371682,0.9866666666666667,tensor(0.9867),tensor(0.5200),148,78,72,2
807,808,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
808,809,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
809,810,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
810,811,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
811,812,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
812,813,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
813,814,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
814,815,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
815,816,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
816,817,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
817,818,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
818,819,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
819,820,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
820,821,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
821,822,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
822,823,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
823,824,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
824,825,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
825,826,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
826,827,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
827,828,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
828,829,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
829,830,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
830,831,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
831,832,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
832,833,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
833,834,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
834,835,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
835,836,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
836,837,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
837,838,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
838,839,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
839,840,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
840,841,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
841,842,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
842,843,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
843,844,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
844,845,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
845,846,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
846,847,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
847,848,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
848,849,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
849,850,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
850,851,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
851,852,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
852,853,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
853,854,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
854,855,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
855,856,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
856,857,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
857,858,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
858,859,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
859,860,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
860,861,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
861,862,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
862,863,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
863,864,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
864,865,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
865,866,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
866,867,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
867,868,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
868,869,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
869,870,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
870,871,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
871,872,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
872,873,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
873,874,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
874,875,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
875,876,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
876,877,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
877,878,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
878,879,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
879,880,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
880,881,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
881,882,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
882,883,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
883,884,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
884,885,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
885,886,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
886,887,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
887,888,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
888,889,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
889,890,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
890,891,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
891,892,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
892,893,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
893,894,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
894,895,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
895,896,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
896,897,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
897,898,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
898,899,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
899,900,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
900,901,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
901,902,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
902,903,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
903,904,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
904,905,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
905,906,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
906,907,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
907,908,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
908,909,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
909,910,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
910,911,0.73,0.6519823788546255,0.9866666666666667,tensor(0.9867),tensor(0.5267),148,79,71,2
911,912,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
912,913,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
913,914,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
914,915,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
915,916,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
916,917,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
917,918,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
918,919,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
919,920,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
920,921,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
921,922,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
922,923,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
923,924,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
924,925,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
925,926,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
926,927,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
927,928,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
928,929,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
929,930,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
930,931,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
931,932,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
932,933,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
933,934,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
934,935,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
935,936,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
936,937,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
937,938,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
938,939,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
939,940,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
940,941,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
941,942,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
942,943,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
943,944,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
944,945,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
945,946,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
946,947,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
947,948,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
948,949,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
949,950,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
950,951,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
951,952,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
952,953,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
953,954,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
954,955,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
955,956,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
956,957,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
957,958,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
958,959,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
959,960,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
960,961,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
961,962,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
962,963,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
963,964,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
964,965,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
965,966,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
966,967,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
967,968,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
968,969,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
969,970,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
970,971,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
971,972,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
972,973,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
973,974,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
974,975,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
975,976,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
976,977,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
977,978,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
978,979,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
979,980,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
980,981,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
981,982,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
982,983,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
983,984,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
984,985,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
985,986,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
986,987,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
987,988,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
988,989,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
989,990,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
990,991,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
991,992,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
992,993,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
993,994,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
994,995,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
995,996,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
996,997,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
997,998,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
998,999,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
999,1000,0.7266666666666667,0.6491228070175439,0.9866666666666667,tensor(0.9867),tensor(0.5333),148,80,70,2
